41064	1553531	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/21-Tronc artériel commun. Traitement chirurgical.pdf
41065	1377927	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/22-Anomalie d'Ebstein. Techniques chirurgicales, valvulaires et ventriculaires.pdf
41066	468336	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/23-Ventricule droit à double issue.pdf
41067	468783	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/24-Anesthésie-réanimation du nouveau-né en chirurgie cardiaque.pdf
41068	281223	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/25-Chirurgie des cardiopathies congénitales à l'age adulte.pdf
41069	770011	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/3-Réparation univentriculaire de l'hypoplasie du coeur gauche et des formes apparentées.pdf
41070	1254524	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/4-Persistance du canal artériel.pdf
41071	365608	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/5-Chirurgie de la fenêtre aortopulmonaire.pdf
41072	3284184	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/6-Anomalies des arcs aortiques.pdf
41073	63182	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/7'-CIA.pdf
41074	814753	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/7-Communications interauriculaires et retours veineux pulmonaires anormaux partiels.pdf
41075	829463	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/8-Canal atrioventriculaire.pdf
41076	714863	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/7-Cardiopathies congénitales/9-Communications interventriculaires.pdf
41083	672135	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/1'-Chirurgie des anevrismes de la crosse aortique. Histoire,diagnotic et indications.pdf
41084	1988229	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/1-Chirurgie des anévrismes de la crosse de l'aorte. Techniques chirurgicales.pdf
41085	1069992	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/10-Chirurgie sous vidéoscopie des anévrismes de l'aorte abdominale.pdf
41086	3719585	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/11-Chirurgie endovasculaire des anévrismes de l'aorte abdominale.pdf
41087	828978	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/12-Traitement des complications vasculaires des dissections aortiques.pdf
41088	66142	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/13-Protection cérébrale dans la chirurgie de la crosse aortique.pdf
41089	719166	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/14-Coarctation aortique.pdf
41090	782396	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/15'-Chirurgie de l'aorte thoracique descendante (III).pdf
41091	994634	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/15-Chirurgie de l'aorte thoracique descendante (II).pdf
41092	786296	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/2'-Disection aigue de l'aorte. Physiopath et diagnostic.pdf
41093	1764000	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/2-Dissections aiguës de l'aorte. Traitement.pdf
41094	503527	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/3-Chirurgie de l'aorte thoracique descendante (IV).pdf
41095	654321	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/4-Traitement endovasculaire des anévrismes de l'aorte thoracique.pdf
41096	1264447	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/5-Chirurgie des anévrysmes de l'aorte thoracoabdominale (I).pdf
41097	1171422	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/5-Chirurgie des anévrysmes de l'aorte thoracoabdominale (II).pdf
41098	1123100	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/7-Anévrismes thoracoabdominaux, traitement endovasculaire.pdf
41099	3452091	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/8-Chirurgie des anévrismes de l'aorte abdominale sous-rénale, techniques chirurgicales.pdf
41100	1258794	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Cardiaque/8-Chirurgie de l'aorte/9-Anévrismes rompus de l'aorte abdominale, techniques spécifiques.pdf
41107	2900864	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/1-Techniques de base en chirurgie vasculaire.pdf
41108	1633029	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/2-Substituts vasculaires.pdf
41109	1908681	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/3-Techniques de base en chirurgie endovasculaire.pdf
41110	1399411	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/4-Explorations peropératoires en chirurgie vasculaire.pdf
41111	669199	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/5-Médicaments antithrombotiques en chirurgie vasculaire.pdf
41113	552960	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Accidents ischémiques cérébraux.pdf
41114	441344	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Algodystrophie.pdf
41115	459776	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Anat vasculaire.pdf
41116	520192	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Angiopathie diabétique.pdf
41117	592896	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Anomalies hémostase.pdf
41118	614400	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Athérosclérose.pdf
41119	411648	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Causes cardiaques embolies.pdf
41121	605184	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Douleurs MInf.pdf
41122	632832	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Dyslipidémie.pdf
41123	762880	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Embryo vasculaire.pdf
41124	600064	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Examens chez polyvasc.pdf
41126	480256	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Hyperhomocystéinémie.pdf
41127	742400	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Hémorrhéologie.pdf
41128	500736	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Ischémie MInf.pdf
41129	586752	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/OMI.pdf
41130	563200	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Patho vasc sujet agé.pdf
41131	544768	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Patho veineuse et grossesse.pdf
41132	943104	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Physio circ art.pdf
41133	636928	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Physio circ lymph.pdf
41134	549888	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Physio circ vein.pdf
41135	1573888	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Physio hémostase.pdf
41136	531456	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Pied diabétique.pdf
41137	495616	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Prise en charge AVC AIT.pdf
41138	546816	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Tabac.pdf
41139	615424	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/1-Généralités/Angéiologie/Ulcère jambe.pdf
41152	3906854	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/1-Traumatismes vasculaires des membres.pdf
41153	704911	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/10-Complications tardives des revascularisations artérielles sous-inguinales.pdf
41154	1337362	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/11-Chirurgie endovasculaire des membres inférieurs.pdf
41155	409977	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/12-Lambeaux d'apport vasculaire aux membres inférieurs.pdf
41156	549288	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/13-Amputations des membres inférieurs au cours de l'évolution des artériopathies chroniques oblitérantes.pdf
41157	1147209	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/14-Chirurgie des artères du MS.PDF
41158	774439	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/15-Chirurgie des syndromes de compression du défilé thoracobrachial.pdf
41159	2718120	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/16-Chirurgie des accès pour hémodialyse.pdf
41160	808001	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/17-Sympathectomies thoraciques et lombaires.pdf
41161	421750	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/18-Revascularisation artérielle des MI sous rénal.pdf
41162	907750	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/2-Traumatismes artériels de la main.pdf
41163	3061768	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/3-Chirurgie des anévrismes artériels des membres.pdf
41164	521702	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/4-Ischémies aigues des membres.pdf
41165	702103	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/5-Revascularisation du carrefour fémoral et de l'artère fémorale profonde.pdf
41166	1941357	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/6-Revascularisation de l'artère fémorale superficielle et de l'artère poplitée.pdf
41167	2129109	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/7-Revascularisations des artères de jambe et du pied en veine saphène.pdf
41168	1192306	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/8-Revascularisations infra-inguinales en l'absence de veine grande saphène.pdf
41169	456972	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/2-Chirurgie vasculaire des membres/9-Complications précoces des revascularisations artérielles sous-inguinales.pdf
41175	3101939	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/1-Chirurgie restauratrice aorto-iliaque, Endartériectomies.pdf
41176	685865	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/10-Choix de la stratégie dans les lésions oblitérantes aorto-iliaques.pdf
41177	464289	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/11-Complications de la chirurgie restauratrice aortoiliaque par pontages.pdf
41178	546868	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/12-Pontage aortofémoral vidéoassisté.pdf
41179	3302165	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/2-Voies d'abord de l'aorte abdominale et des artères iliaques.pdf
41180	1139200	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/3-Chirurgie restauratrice aorto-iliaque Pontages (I).pdf
41181	665100	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/4-Chirurgie restauratrice aorto-iliaque, Pontages (II).pdf
41182	1252524	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/5-Chirurgie endovasculaire aorto-iliaque.pdf
41183	3297314	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/6-Remplacement aorto-iliaque par pontages extra-anatomiques.pdf
41184	673991	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/7-Occlusions aortiques aiguës.pdf
41185	958973	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/8-Traitement chirurgical des infections de prothèses aortiques.pdf
41186	171478	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/3-Chirurgie aorto-iliaque/9-Traitement endovasculaire des anevrismes iliaques.pdf
41190	236566	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/4-Chirurgie des artères viscérales/1-Chirurgie de l'artère rénale (I) Bilan préopératoire et anesthésie.pdf
41191	712177	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/4-Chirurgie des artères viscérales/1-Chirurgie de l'artère rénale (II), Lésions congénitales de l'enfant. Dysplasies de l'adulte jeune.pdf
41192	880670	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/4-Chirurgie des artères viscérales/2-Chirurgie de l'artère rénale (III),Lésions athéromateuses associées aortiques et rénales de l'adulte.pdf
41193	853350	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/4-Chirurgie des artères viscérales/3-Traitement endovasculaire des lésions des artères rénales.pdf
41194	1653376	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/4-Chirurgie des artères viscérales/4-Voies d'abords des artères digestives.pdf
41195	880574	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/4-Chirurgie des artères viscérales/5-Chirurgie des artères digestives.pdf
41199	1117848	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/1-Chirurgie des troncs supra-aortiques. Généralités et voies d'abord.pdf
41200	1508602	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/2-Chirurgie des troncs supra-aortiques, techniques et indications.pdf
41201	525615	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/3-Traitement endoluminal des lésions occlusives athéromateuses des troncs supra-aortiques proximaux.pdf
41202	1364275	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/4-Chirurgie de l'artère vertébrale.pdf
41203	256348	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/5-Chirurgie carotidienne, généralités.pdf
41204	693246	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/6-Chirurgie carotidienne, voies d'abord.pdf
41205	1355738	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/7-Chirurgie des carotides - Techniques de reconstruction.pdf
41206	697456	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/5-Chirurgie des artères à destinée cérébrale/8-Chirurgie carotidienne - Lésions spécifiques.pdf
41210	1577337	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/6-Transplantation/1-Technique des prélèvements multiorganes.pdf
41211	543744	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/6-Transplantation/2'-Complications vasculaires de la transplantation rénale.pdf
41212	1120073	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/6-Transplantation/2-Complications vasculaires de la transplantation rénale.pdf
41213	545288	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/6-Transplantation/3-Fiche additive, complications vasculaires de la transplantation rénale.pdf
41214	1380698	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/6-Transplantation/4-Reconstruction vasculaire et transplantation hépatique.pdf
41215	296960	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/6-Transplantation/5-Transplantation rénale.pdf
41219	160703	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/1-Classification clinique, étiologique, anatomique et physiopathologique et scores de sévérité des affections veineuses chroniques.pdf
41220	669819	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/10-Traitement endovasculaire des syndromes obstructifs chroniques veineux profonds.pdf
41221	168273	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/11-Insuffisance veineuse chronique.pdf
41222	829736	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/12-Anévrismes veineux.pdf
41223	225612	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/13-Place de la chirurgie dans le traitement de l'ulcère veineux de jambe.pdf
41224	1694595	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/14-Interruption de la veine cave inférieure.pdf
41225	1947779	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/15-Maladie veineuse chronique pelvienne non post-thrombotique.pdf
41226	919719	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/16-Chirurgie de la veine cave supérieure.pdf
41227	219843	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/17-Chriurgie endoscopique des perforantes sous-faciales.pdf
41228	706885	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/2-Affections veineuses chroniques des membres inférieurs, généralités, rappels anatomiques et physiologiques.pdf
41229	635514	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/3-Insuffisance veineuse superficielle, notions fondamentales.pdf
41230	2117462	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/4-Chirurgie à ciel ouvert de l'insuffisance veineuse superficielle, principes, techniques, résultats.pdf
41231	1409099	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/5-Traitement chirurgical endovasculaire des varices des membres inférieurs, techniques et résultats.pdf
41232	1018539	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/6-Indications du traitement chirurgical dans les varices des membres inférieurs.pdf
41233	4212672	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/7-Chirurgie du reflux veineux profond.pdf
41234	562159	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/8-Traitement chirurgical des thromboses veineuses superficielles des membres inférieurs.pdf
41235	847364	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/7-Chirurgie veineuse/9-Traitement des thromboses veineuses profondes des membres inférieurs par fibrinolyse in situ et thrombectomie.pdf
41239	756864	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/8-Chirurgie des lymphatiques/Prise en charge des lymphoedemes des membres.pdf
41241	693264	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/9-Malformations vasculaires/1-Traitement chirurgical des malformations vasculaires des membres.pdf
41242	2522114	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/EMC - Vasculaire/9-Malformations vasculaires/2-Traitement chirurgical des malformations vasculaires superficielles et des hémangiomes de la face.pdf
41247	9382394	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Granick, Mark S._ Téot, Luc-Surgical wound healing and management-Informa Healthcare (2012).pdf
41251	30363327	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/HAIMOVICI’S VASCULAR SURGERY.pdf
41254	74064472	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/operative_cardiac_surgery_fifth_edition_medicine_.pdf
41255	14699704	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Ricci - Ambulatory Phlebectomy (2005).pdf
41259	119721023	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Rutherford _Vascular_Surgery_Volume_7th_Edition__Volume_One.pdf
41262	136472505	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Rutherford _Vascular_Surgery_Volume_7th_Edition__Volume_Two.pdf
41263	94553063	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Snell's Clinical Anatomy by Regions 9th Edition.pdf
41265	101513766	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Surgical Atlas of Cardiac Anatomy.pdf
41267	31745733	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/TOP_KNIFE.pdf
41269	42341286	/mnt/comenzi/2018/08.August/23.08.2018/Toader Alin/Vascular Surgery Principles And Practice 3Rd Ed.pdf
41274	3359936	/mnt/comenzi/2018/08.August/23.08.2018/Ursea Luminita/PATOLOGIE VALVULARĂ.pdf
41278	5703295	/mnt/comenzi/2018/08.August/24.08.2018/Alin Fotache/book_ed1.pdf
41279	2132828	/mnt/comenzi/2018/08.August/24.08.2018/Alin Fotache/book_ed2.pdf
41281	33417906	/mnt/comenzi/2018/08.August/24.08.2018/Beatrice/2014 - WHO Gineco.pdf
41283	31033342	/mnt/comenzi/2018/08.August/24.08.2018/Beatrice/Lester Manual of Surgical Pathology.pdf
41304	554013	/mnt/comenzi/2018/08.August/24.08.2018/CT Dinu Costica.pdf
41307	15571977	/mnt/comenzi/2018/08.August/24.08.2018/George Garbulet/New folder/Jörg Braun and Arno J. Dormann (Eds.)-Klinikleitfaden Innere Medizin- Urban & Fischer  (2016)(1).pdf
41308	6290820	/mnt/comenzi/2018/08.August/24.08.2018/George Garbulet/Ronald A. Schoenenberger, Walter E. Haefeli, Jürg Schifferli-Internistische Notfälle. Sicher durch die Akutsituation und die nachfolgenden 48 Stunden. 8-Thieme (2009).pdf
41309	4062814	/mnt/comenzi/2018/08.August/24.08.2018/George Garbulet/Stefan Weiß & Volker Wanka - Medikamente im Rettungsdienst_ Infokarten zu den 50 wichtigsten Notfall-Medikamenten (9. 2. 2016, Thieme).pdf
41310	13703381	/mnt/comenzi/2018/08.August/24.08.2018/George Garbulet/Weihrauch, Thomas Robert-Internistische Therapie. Theoretische Modelle und Klinische Praxis-Urban & Fischer (2016).pdf
41312	171014428	/mnt/comenzi/2018/08.August/24.08.2018/Mihai Sorin/bazele teoretice si practice ale analizei farmacognostice vol 1.pdf
41315	79434536	/mnt/comenzi/2018/08.August/24.08.2018/Mihai Sorin/bazele teoretice si practice ale analizei farmacognostice vol 2.pdf
41317	46732967	/mnt/comenzi/2018/08.August/24.08.2018/Mihai Sorin/S021000457_1808240751000(cut).pdf
41318	47050832	/mnt/comenzi/2018/08.August/24.08.2018/Mihai Sorin/S021000457_1808240755000(cut).pdf
41322	80019619	/mnt/comenzi/2018/08.August/24.08.2018/Nina Malaeru/Teste grila pt rezidentiat.pdf
41323	7487819	/mnt/comenzi/2018/08.August/24.08.2018/Quick Reference Handbook for Surgical Pathologists.pdf
41325	3823639	/mnt/comenzi/2018/08.August/24.08.2018/Stoian Calin/subiecte pdf.pdf
41328	242197	/mnt/comenzi/2018/08.August/24.08.2018/Vasile/axion glas 8 (Simonos Petras).pdf
41329	25011321	/mnt/comenzi/2018/08.August/24.08.2018/Vasile/Buchet I. Zmeu.pdf
41330	6165933	/mnt/comenzi/2018/08.August/24.08.2018/Vasile/Catavasier-IP-Pasarea.pdf
41331	215343	/mnt/comenzi/2018/08.August/24.08.2018/Vasile/cuvine-se-macarie1.pdf
41332	1582803	/mnt/comenzi/2018/08.August/24.08.2018/Vasile/Dosar-Sf.-Liturghie-glasul-8.pdf
41333	1150813	/mnt/comenzi/2018/08.August/24.08.2018/Vasile/doxologie-g7-prelucr-de-em-zmeu.pdf
